,Open,High,Low,Close,Adj Close,Volume
2020-04-02 00:00:00+00:00,6618.555664,6675.70166,6611.372559,6623.290527,6623.290527,524558336
2020-04-02 01:00:00+00:00,6618.97168,6625.703613,6611.753418,6614.210938,6614.210938,338849792
2020-04-02 02:00:00+00:00,6598.047852,6625.60498,6598.047852,6625.60498,6625.60498,665141248
2020-04-02 03:00:00+00:00,6617.532227,6622.131348,6603.486328,6608.469727,6608.469727,0
2020-04-02 04:00:00+00:00,6626.723633,6629.40332,6615.318359,6617.938965,6617.938965,0
2020-04-02 05:00:00+00:00,6608.145996,6613.282227,6595.918457,6613.282227,6613.282227,0
2020-04-02 06:00:00+00:00,6609.035645,6651.259766,6606.856934,6646.454102,6646.454102,0
2020-04-02 07:00:00+00:00,6645.140625,6677.374512,6644.951172,6653.85791,6653.85791,92450816
2020-04-02 08:00:00+00:00,6648.537109,6659.635742,6643.07959,6659.635742,6659.635742,0
2020-04-02 09:00:00+00:00,6654.60791,6660.352539,6647.994629,6654.87207,6654.87207,0
2020-04-02 10:00:00+00:00,6656.525391,6670.74707,6623.675293,6657.19043,6657.19043,17027072
2020-04-02 11:00:00+00:00,6643.612793,6684.204102,6643.612793,6674.324219,6674.324219,105484288
2020-04-02 12:00:00+00:00,6683.996582,6683.996582,6653.467773,6659.395996,6659.395996,0
2020-04-02 13:00:00+00:00,6649.84668,6670.512207,6634.528809,6648.246094,6648.246094,0
2020-04-02 14:00:00+00:00,6650.180664,6746.474609,6650.180664,6742.342285,6742.342285,1116790784
2020-04-02 15:00:00+00:00,6740.680664,6775.357422,6711.539551,6764.460449,6764.460449,873644032
2020-04-02 16:00:00+00:00,6771.15332,6876.532715,6765.499023,6876.532715,6876.532715,1870565376
2020-04-02 17:00:00+00:00,6881.818359,7088.247559,6881.818359,7067.003906,7067.003906,4072652800
2020-04-02 18:00:00+00:00,7064.397461,7064.397461,6785.747559,6791.592285,6791.592285,1180913664
2020-04-02 19:00:00+00:00,6794.902832,6830.492676,6775.658203,6801.068359,6801.068359,1042014208
2020-04-02 20:00:00+00:00,6805.875488,6805.875488,6712.141602,6746.424316,6746.424316,0
2020-04-02 21:00:00+00:00,6742.574219,6831.993652,6730.293945,6829.427734,6829.427734,282439680
2020-04-02 22:00:00+00:00,6827.174316,6847.608887,6795.061035,6841.569336,6841.569336,0
2020-04-03 00:00:00+00:00,6792.833984,6803.883301,6748.271484,6748.271484,6748.271484,0
2020-04-03 01:00:00+00:00,6747.588867,6804.413086,6740.05127,6804.411133,6804.411133,353132544
2020-04-03 02:00:00+00:00,6806.422363,6826.375,6791.75293,6815.30127,6815.30127,0
2020-04-03 03:00:00+00:00,6815.048828,6828.102051,6791.600098,6797.683105,6797.683105,0
2020-04-03 04:00:00+00:00,6797.840332,6800.887695,6780.705566,6792.535645,6792.535645,0
2020-04-03 05:00:00+00:00,6794.57959,6797.108887,6770.450684,6786.861328,6786.861328,0
2020-04-03 06:00:00+00:00,6787.624512,6819.615234,6778.460938,6811.735352,6811.735352,275968000
2020-04-03 07:00:00+00:00,6809.485352,6932.288086,6805.924805,6928.115723,6928.115723,1240018944
2020-04-03 08:00:00+00:00,6928.249512,6943.820801,6893.509277,6916.189453,6916.189453,352825344
